계열,판,쪽,표제목,장,블록,지역,매칭,열순번,x위치,원문,값,신뢰도,플래그,행원문
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,613,613,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,414,414,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,1,0.2147,11,11,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,40,40,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,976,976,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,673,673,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,14,14,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,508,508,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,22,22,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,61,61,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,457,457,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,304,304,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,249,249,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,514,514,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,242,242,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · 거,광주,col-ko,0,0.2147,57,57,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 거
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · 거,대전,col-ko,0,0.3384,31,31,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 거
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · 거,울산,col-ko,0,0.4632,31,31,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 거
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,58,58,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,43,43,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,19,19,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,18,18,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,13,13,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,14,14,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,2,2,0.3,전치|저신뢰,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,13,13,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,170,170,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,203,203,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,78,78,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,18,18,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,40,40,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,151,151,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,4,4,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,159,159,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,3,3,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,32,32,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,23,23,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,1,1,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,1,0.2147,1,1,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,1,0.3384,1,1,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,1,0.4632,4,4,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,4 688,4688,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,4,4,0.3,전치|저신뢰,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,3 022,3022,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,1 022,1022,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,630,630,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,265,265,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,3 666,3666,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,34,34,0.3,전치|저신뢰,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,2 392,2392,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,44 458 129 736,44458129736,1.0,전치|과병합의심,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,30 752,30752,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,88 266,88266,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,86 328,86328,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,1,0.3384,30 036,30036,0.3,전치|저신뢰,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,2 038,2038,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,9 47,947,0.3,전치|저신뢰,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,4 327,4327,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,4 767,4767,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,1,0.2147,1 066,1066,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,1,0.3384,992,992,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,11 662,11662,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,40 348,40348,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,30 567,30567,0.3,전치|저신뢰,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,30 605,30605,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,1,0.2147,8 831,8831,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,1,0.3384,8 589,8589,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,인천,col-ko,0,0.092,30 758,30758,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,0,0.2147,79 911,79911,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,0,0.3384,53 372,53372,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,울산,col-ko,0,0.4632,50 956,50956,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,광주,col-ko,1,0.2147,20 855,20855,1.0,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),- Support service activities · ,대전,col-ko,1,0.3384,20 455,20455,0.5,전치,[전치] 3. Number of Establishments and Workers by Province (2014) | - Support service activities · 
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),전 산 업,경기,col-ko,0,0.3799,4 471 773,4471773,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전 산 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),전 산 업,강원,col-ko,0,0.5349,565 568,565568,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전 산 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업. 임업 및 어업,경기,col-ko,0,0.3799,3 776,3776,0.3,전치|저신뢰,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업. 임업 및 어업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 임 업,충북,col-ko,0,0.691,36,36,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 임 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 임 업,충북,col-ko,1,0.691,429,429,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 임 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 오 업,경기,col-ko,0,0.3799,8,8,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 오 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 오 업,충북,col-ko,0,0.691,4,4,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 오 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 오 업,충남,col-ko,0,0.8481,6,6,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 오 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 오 업,경기,col-ko,1,0.3799,47,47,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 오 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 오 업,충북,col-ko,1,0.691,40,40,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 오 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 오 업,충남,col-ko,1,0.8481,32,32,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 오 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 광 업,충북,col-ko,0,0.691,98,98,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 광 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),농 업 + · 광 업,충북,col-ko,1,0.691,910,910,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 농 업 + · 광 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"석탄, 원유 및 천연가스 광업 ; _gyㅎ",충북,col-ko,0,0.691,5,5,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 석탄, 원유 및 천연가스 광업 ; _gyㅎ"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),광업지원 서비스업,경기,col-ko,0,0.3799,5,5,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 광업지원 서비스업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),음 료 제 조업 · 담 배 제 조 업,경기,col-ko,0,0.3799,46,46,1.0,전치,[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 음 료 제 조업 · 담 배 제 조 업
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"코크스, 연탄 및 석유정제품 제조업",경기,col-ko,0,0.3799,59,59,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 코크스, 연탄 및 석유정제품 제조업"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"코크스, 연탄 및 석유정제품 제조업",경기,col-ko,1,0.3799,644,644,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 코크스, 연탄 및 석유정제품 제조업"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"전기, 가스, 증기 및 공기조절 공급업",강원,col-ko,0,0.5349,90,90,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전기, 가스, 증기 및 공기조절 공급업"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"전기, 가스, 증기 및 공기조절 공급업",충남,col-ko,0,0.8481,82,82,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전기, 가스, 증기 및 공기조절 공급업"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"전기, 가스, 증기 및 수도사업 · 수 사",경기,col-ko,0,0.3799,60,60,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전기, 가스, 증기 및 수도사업 · 수 사"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"전기, 가스, 증기 및 수도사업 · 수 사",강원,col-ko,0,0.5349,56,56,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전기, 가스, 증기 및 수도사업 · 수 사"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"전기, 가스, 증기 및 수도사업 · 수 사",충북,col-ko,0,0.691,18,18,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전기, 가스, 증기 및 수도사업 · 수 사"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"전기, 가스, 증기 및 수도사업 · 수 사",충남,col-ko,0,0.8481,27,27,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 전기, 가스, 증기 및 수도사업 · 수 사"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"하수 . 폐기물 처리, 원료재생 및 환경복원업",충북,col-ko,0,0.691,418,418,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 하수 . 폐기물 처리, 원료재생 및 환경복원업"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"하수, 폐수 및 분뇨 처리업",충북,col-ko,0,0.691,80,80,0.5,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 하수, 폐수 및 분뇨 처리업"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),ⅩⅠ. 경기·기업경영(사업체),"하수, 폐수 및 분뇨 처리업",충남,col-ko,0,0.8481,87,87,1.0,전치,"[전치] 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) | 하수, 폐수 및 분뇨 처리업"
